condition,replicate,locus,ils,sequence_length,analysis_model,support,correct,split_size
ils=low|rep=01|length=800|model=hky,1,3,low,800,hky,0.991,True,2
ils=low|rep=01|length=800|model=hky,1,3,low,800,hky,1.0,True,4
ils=low|rep=01|length=800|model=hky,1,3,low,800,hky,0.333,False,5
ils=low|rep=01|length=800|model=hky,1,3,low,800,hky,0.333,False,4
ils=low|rep=01|length=800|model=hky,1,3,low,800,hky,1.0,True,3
ils=low|rep=01|length=800|model=hky,1,3,low,800,hky,1.0,True,2
ils=low|rep=01|length=800|model=hky,1,3,low,800,hky,0.333,False,9
ils=low|rep=01|length=800|model=hky,1,3,low,800,hky,0.333,False,8
ils=low|rep=01|length=800|model=hky,1,3,low,800,hky,0.333,True,7
ils=low|rep=01|length=800|model=hky,1,3,low,800,hky,0.983,True,6
ils=low|rep=01|length=800|model=hky,1,3,low,800,hky,0.333,False,4
ils=low|rep=01|length=800|model=hky,1,3,low,800,hky,0.333,False,3
ils=low|rep=01|length=800|model=hky,1,3,low,800,hky,0.333,False,2
ils=low|rep=01|length=800|model=hky,1,3,low,800,hky,1.0,True,2
ils=low|rep=01|length=800|model=hky,1,3,low,800,hky,0.333,False,4
ils=low|rep=01|length=800|model=hky,1,3,low,800,hky,0.998,True,3
ils=low|rep=01|length=800|model=hky,1,3,low,800,hky,0.333,False,2
ils=low|rep=01|length=800|model=hky,1,4,low,800,hky,0.333,False,2
ils=low|rep=01|length=800|model=hky,1,4,low,800,hky,0.333,False,3
ils=low|rep=01|length=800|model=hky,1,4,low,800,hky,0.999,True,4
ils=low|rep=01|length=800|model=hky,1,4,low,800,hky,0.333,False,7
ils=low|rep=01|length=800|model=hky,1,4,low,800,hky,1.0,True,6
ils=low|rep=01|length=800|model=hky,1,4,low,800,hky,0.99,True,5
ils=low|rep=01|length=800|model=hky,1,4,low,800,hky,0.333,False,3
ils=low|rep=01|length=800|model=hky,1,4,low,800,hky,0.996,True,2
ils=low|rep=01|length=800|model=hky,1,4,low,800,hky,0.333,True,2
ils=low|rep=01|length=800|model=hky,1,4,low,800,hky,0.999,True,10
ils=low|rep=01|length=800|model=hky,1,4,low,800,hky,0.333,False,8
ils=low|rep=01|length=800|model=hky,1,4,low,800,hky,0.996,True,2
ils=low|rep=01|length=800|model=hky,1,4,low,800,hky,1.0,True,6
ils=low|rep=01|length=800|model=hky,1,4,low,800,hky,0.333,False,5
ils=low|rep=01|length=800|model=hky,1,4,low,800,hky,0.444,False,2
ils=low|rep=01|length=800|model=hky,1,4,low,800,hky,0.333,True,3
ils=low|rep=01|length=800|model=hky,1,4,low,800,hky,0.999,True,2
ils=low|rep=01|length=800|model=hky,1,4,low,800,hky,0.333,False,2
ils=low|rep=01|length=800|model=hky,1,5,low,800,hky,1.0,True,4
ils=low|rep=01|length=800|model=hky,1,5,low,800,hky,0.333,False,3
ils=low|rep=01|length=800|model=hky,1,5,low,800,hky,,False,2
ils=low|rep=01|length=800|model=hky,1,5,low,800,hky,0.333,False,5
ils=low|rep=01|length=800|model=hky,1,5,low,800,hky,0.333,False,7
ils=low|rep=01|length=800|model=hky,1,5,low,800,hky,0.333,False,8
ils=low|rep=01|length=800|model=hky,1,5,low,800,hky,0.333,False,3
ils=low|rep=01|length=800|model=hky,1,5,low,800,hky,0.333,False,2
ils=low|rep=01|length=800|model=hky,1,5,low,800,hky,0.333,False,10
ils=low|rep=01|length=800|model=hky,1,5,low,800,hky,,False,4
ils=low|rep=01|length=800|model=hky,1,5,low,800,hky,,False,3
ils=low|rep=01|length=800|model=hky,1,5,low,800,hky,,False,2
ils=low|rep=01|length=800|model=hky,1,5,low,800,hky,0.333,False,6
ils=low|rep=01|length=800|model=hky,1,5,low,800,hky,0.999,True,5
ils=low|rep=01|length=800|model=hky,1,5,low,800,hky,0.333,False,3
ils=low|rep=01|length=800|model=hky,1,5,low,800,hky,,False,2
ils=low|rep=01|length=800|model=hky,1,5,low,800,hky,0.333,False,2
ils=low|rep=01|length=800|model=hky,1,5,low,800,hky,0.333,False,2
ils=low|rep=01|length=800|model=hky,1,6,low,800,hky,0.333,False,3
ils=low|rep=01|length=800|model=hky,1,6,low,800,hky,0.333,False,6
ils=low|rep=01|length=800|model=hky,1,6,low,800,hky,0.333,False,8
ils=low|rep=01|length=800|model=hky,1,6,low,800,hky,0.334,False,9
ils=low|rep=01|length=800|model=hky,1,6,low,800,hky,0.998,True,6
ils=low|rep=01|length=800|model=hky,1,6,low,800,hky,0.333,False,3
ils=low|rep=01|length=800|model=hky,1,6,low,800,hky,1.0,True,2
ils=low|rep=01|length=800|model=hky,1,6,low,800,hky,0.333,False,3
ils=low|rep=01|length=800|model=hky,1,6,low,800,hky,0.333,False,2
ils=low|rep=01|length=800|model=hky,1,6,low,800,hky,0.999,True,6
ils=low|rep=01|length=800|model=hky,1,6,low,800,hky,0.333,False,5
ils=low|rep=01|length=800|model=hky,1,6,low,800,hky,0.999,True,4
ils=low|rep=01|length=800|model=hky,1,6,low,800,hky,0.998,True,2
ils=low|rep=01|length=800|model=hky,1,6,low,800,hky,0.333,True,2
ils=low|rep=01|length=800|model=hky,1,6,low,800,hky,0.333,False,2
ils=low|rep=01|length=800|model=hky,1,6,low,800,hky,0.333,False,3
ils=low|rep=01|length=800|model=hky,1,6,low,800,hky,0.604,True,2
ils=low|rep=01|length=800|model=hky,1,6,low,800,hky,1.0,True,2
ils=low|rep=01|length=800|model=hky,1,7,low,800,hky,0.333,False,7
ils=low|rep=01|length=800|model=hky,1,7,low,800,hky,0.333,False,4
ils=low|rep=01|length=800|model=hky,1,7,low,800,hky,0.994,True,3
ils=low|rep=01|length=800|model=hky,1,7,low,800,hky,0.993,True,2
ils=low|rep=01|length=800|model=hky,1,7,low,800,hky,0.333,True,10
ils=low|rep=01|length=800|model=hky,1,7,low,800,hky,0.999,True,4
ils=low|rep=01|length=800|model=hky,1,7,low,800,hky,0.333,False,2
ils=low|rep=01|length=800|model=hky,1,7,low,800,hky,0.333,False,2
ils=low|rep=01|length=800|model=hky,1,7,low,800,hky,0.999,True,6
ils=low|rep=01|length=800|model=hky,1,7,low,800,hky,0.333,False,4
ils=low|rep=01|length=800|model=hky,1,7,low,800,hky,0.333,False,3
ils=low|rep=01|length=800|model=hky,1,7,low,800,hky,1.0,True,2
ils=low|rep=01|length=800|model=hky,1,7,low,800,hky,0.333,False,2
ils=low|rep=01|length=800|model=hky,1,7,low,800,hky,0.992,True,6
ils=low|rep=01|length=800|model=hky,1,7,low,800,hky,0.333,False,4
ils=low|rep=01|length=800|model=hky,1,7,low,800,hky,0.333,False,2
ils=low|rep=01|length=800|model=hky,1,7,low,800,hky,0.333,False,2
ils=low|rep=01|length=800|model=hky,1,7,low,800,hky,1.0,True,2
ils=low|rep=01|length=800|model=jc,1,1,low,800,jc,0.333,False,8
ils=low|rep=01|length=800|model=jc,1,1,low,800,jc,0.333,False,9
ils=low|rep=01|length=800|model=jc,1,1,low,800,jc,0.333,False,5
ils=low|rep=01|length=800|model=jc,1,1,low,800,jc,0.333,False,4
ils=low|rep=01|length=800|model=jc,1,1,low,800,jc,0.333,False,3
ils=low|rep=01|length=800|model=jc,1,1,low,800,jc,0.968,False,2
ils=low|rep=01|length=800|model=jc,1,1,low,800,jc,0.333,False,4
ils=low|rep=01|length=800|model=jc,1,1,low,800,jc,0.998,True,2
ils=low|rep=01|length=800|model=jc,1,1,low,800,jc,1.0,True,2
ils=low|rep=01|length=800|model=jc,1,1,low,800,jc,0.352,False,4
ils=low|rep=01|length=800|model=jc,1,1,low,800,jc,0.353,True,3
ils=low|rep=01|length=800|model=jc,1,1,low,800,jc,0.99,True,2
ils=low|rep=01|length=800|model=jc,1,1,low,800,jc,0.992,True,7
ils=low|rep=01|length=800|model=jc,1,1,low,800,jc,0.992,True,6
ils=low|rep=01|length=800|model=jc,1,1,low,800,jc,0.333,False,4
ils=low|rep=01|length=800|model=jc,1,1,low,800,jc,0.333,False,3
ils=low|rep=01|length=800|model=jc,1,1,low,800,jc,0.333,False,2
ils=low|rep=01|length=800|model=jc,1,1,low,800,jc,1.0,True,2
ils=low|rep=01|length=800|model=jc,1,2,low,800,jc,0.992,False,2
ils=low|rep=01|length=800|model=jc,1,2,low,800,jc,0.333,False,5
ils=low|rep=01|length=800|model=jc,1,2,low,800,jc,0.333,False,6
ils=low|rep=01|length=800|model=jc,1,2,low,800,jc,0.937,False,2
ils=low|rep=01|length=800|model=jc,1,2,low,800,jc,0.997,True,4
ils=low|rep=01|length=800|model=jc,1,2,low,800,jc,0.333,True,3
ils=low|rep=01|length=800|model=jc,1,2,low,800,jc,0.333,True,2
ils=low|rep=01|length=800|model=jc,1,2,low,800,jc,0.333,True,10
ils=low|rep=01|length=800|model=jc,1,2,low,800,jc,0.333,False,9
ils=low|rep=01|length=800|model=jc,1,2,low,800,jc,0.333,False,8
ils=low|rep=01|length=800|model=jc,1,2,low,800,jc,0.333,False,6
ils=low|rep=01|length=800|model=jc,1,2,low,800,jc,1.0,True,4
ils=low|rep=01|length=800|model=jc,1,2,low,800,jc,0.333,False,3
ils=low|rep=01|length=800|model=jc,1,2,low,800,jc,0.333,False,2
ils=low|rep=01|length=800|model=jc,1,2,low,800,jc,1.0,True,2
ils=low|rep=01|length=800|model=jc,1,2,low,800,jc,0.333,False,2
ils=low|rep=01|length=800|model=jc,1,2,low,800,jc,0.998,True,3
ils=low|rep=01|length=800|model=jc,1,2,low,800,jc,0.333,False,2
ils=low|rep=01|length=800|model=jc,1,3,low,800,jc,0.333,False,2
ils=low|rep=01|length=800|model=jc,1,3,low,800,jc,0.995,True,2
ils=low|rep=01|length=800|model=jc,1,3,low,800,jc,1.0,True,4
ils=low|rep=01|length=800|model=jc,1,3,low,800,jc,0.333,False,5
ils=low|rep=01|length=800|model=jc,1,3,low,800,jc,0.333,False,7
ils=low|rep=01|length=800|model=jc,1,3,low,800,jc,0.333,False,3
ils=low|rep=01|length=800|model=jc,1,3,low,800,jc,0.333,False,2
ils=low|rep=01|length=800|model=jc,1,3,low,800,jc,0.333,False,4
ils=low|rep=01|length=800|model=jc,1,3,low,800,jc,1.0,True,3
ils=low|rep=01|length=800|model=jc,1,3,low,800,jc,0.998,True,2
ils=low|rep=01|length=800|model=jc,1,3,low,800,jc,0.333,False,9
ils=low|rep=01|length=800|model=jc,1,3,low,800,jc,0.999,True,3
ils=low|rep=01|length=800|model=jc,1,3,low,800,jc,0.333,False,2
ils=low|rep=01|length=800|model=jc,1,3,low,800,jc,0.998,True,6
ils=low|rep=01|length=800|model=jc,1,3,low,800,jc,0.333,False,5
ils=low|rep=01|length=800|model=jc,1,3,low,800,jc,0.333,False,4
ils=low|rep=01|length=800|model=jc,1,3,low,800,jc,0.333,False,3
ils=low|rep=01|length=800|model=jc,1,3,low,800,jc,1.0,True,2
ils=low|rep=01|length=800|model=jc,1,4,low,800,jc,0.333,False,2
ils=low|rep=01|length=800|model=jc,1,4,low,800,jc,0.333,False,3
ils=low|rep=01|length=800|model=jc,1,4,low,800,jc,0.606,False,7
ils=low|rep=01|length=800|model=jc,1,4,low,800,jc,1.0,True,6
ils=low|rep=01|length=800|model=jc,1,4,low,800,jc,0.986,True,5
ils=low|rep=01|length=800|model=jc,1,4,low,800,jc,0.333,True,4
ils=low|rep=01|length=800|model=jc,1,4,low,800,jc,0.998,True,2
ils=low|rep=01|length=800|model=jc,1,4,low,800,jc,0.333,True,2
ils=low|rep=01|length=800|model=jc,1,4,low,800,jc,0.976,False,10
ils=low|rep=01|length=800|model=jc,1,4,low,800,jc,0.976,True,10
ils=low|rep=01|length=800|model=jc,1,4,low,800,jc,0.333,False,9
ils=low|rep=01|length=800|model=jc,1,4,low,800,jc,0.333,False,8
ils=low|rep=01|length=800|model=jc,1,4,low,800,jc,0.998,True,2
ils=low|rep=01|length=800|model=jc,1,4,low,800,jc,1.0,True,6
ils=low|rep=01|length=800|model=jc,1,4,low,800,jc,0.333,False,4
ils=low|rep=01|length=800|model=jc,1,4,low,800,jc,0.334,False,2
ils=low|rep=01|length=800|model=jc,1,4,low,800,jc,0.333,False,2
ils=low|rep=01|length=800|model=jc,1,4,low,800,jc,0.998,True,2
ils=low|rep=01|length=800|model=jc,1,5,low,800,jc,0.333,False,2
ils=low|rep=01|length=800|model=jc,1,5,low,800,jc,0.333,False,4
ils=low|rep=01|length=800|model=jc,1,5,low,800,jc,0.333,False,6
ils=low|rep=01|length=800|model=jc,1,5,low,800,jc,0.333,False,5
ils=low|rep=01|length=800|model=jc,1,5,low,800,jc,1.0,True,4
ils=low|rep=01|length=800|model=jc,1,5,low,800,jc,0.333,False,3
ils=low|rep=01|length=800|model=jc,1,5,low,800,jc,,False,2
ils=low|rep=01|length=800|model=jc,1,5,low,800,jc,0.333,False,10
ils=low|rep=01|length=800|model=jc,1,5,low,800,jc,0.333,False,5
ils=low|rep=01|length=800|model=jc,1,5,low,800,jc,,False,4
ils=low|rep=01|length=800|model=jc,1,5,low,800,jc,,False,3
ils=low|rep=01|length=800|model=jc,1,5,low,800,jc,,False,2
ils=low|rep=01|length=800|model=jc,1,5,low,800,jc,0.333,False,6
ils=low|rep=01|length=800|model=jc,1,5,low,800,jc,0.998,True,5
ils=low|rep=01|length=800|model=jc,1,5,low,800,jc,0.333,False,4
ils=low|rep=01|length=800|model=jc,1,5,low,800,jc,0.333,False,3
ils=low|rep=01|length=800|model=jc,1,5,low,800,jc,,False,2
ils=low|rep=01|length=800|model=jc,1,5,low,800,jc,0.333,False,2
ils=low|rep=01|length=800|model=jc,1,6,low,800,jc,0.333,False,2
ils=low|rep=01|length=800|model=jc,1,6,low,800,jc,0.333,False,4
ils=low|rep=01|length=800|model=jc,1,6,low,800,jc,0.333,False,2
ils=low|rep=01|length=800|model=jc,1,6,low,800,jc,0.333,False,6
ils=low|rep=01|length=800|model=jc,1,6,low,800,jc,0.333,False,3
ils=low|rep=01|length=800|model=jc,1,6,low,800,jc,0.583,False,2
ils=low|rep=01|length=800|model=jc,1,6,low,800,jc,0.363,False,9
ils=low|rep=01|length=800|model=jc,1,6,low,800,jc,0.363,True,6
ils=low|rep=01|length=800|model=jc,1,6,low,800,jc,0.333,False,4
ils=low|rep=01|length=800|model=jc,1,6,low,800,jc,0.333,False,3
ils=low|rep=01|length=800|model=jc,1,6,low,800,jc,1.0,True,2
ils=low|rep=01|length=800|model=jc,1,6,low,800,jc,0.333,False,2
ils=low|rep=01|length=800|model=jc,1,6,low,800,jc,0.999,True,6
ils=low|rep=01|length=800|model=jc,1,6,low,800,jc,0.333,True,2
ils=low|rep=01|length=800|model=jc,1,6,low,800,jc,0.998,True,4
ils=low|rep=01|length=800|model=jc,1,6,low,800,jc,0.333,False,3
ils=low|rep=01|length=800|model=jc,1,6,low,800,jc,0.999,True,2
ils=low|rep=01|length=800|model=jc,1,6,low,800,jc,1.0,True,2
ils=low|rep=01|length=800|model=jc,1,7,low,800,jc,0.333,False,2
ils=low|rep=01|length=800|model=jc,1,7,low,800,jc,0.333,False,7
ils=low|rep=01|length=800|model=jc,1,7,low,800,jc,0.995,True,3
ils=low|rep=01|length=800|model=jc,1,7,low,800,jc,0.993,True,2
ils=low|rep=01|length=800|model=jc,1,7,low,800,jc,0.998,True,4
ils=low|rep=01|length=800|model=jc,1,7,low,800,jc,0.333,False,3
ils=low|rep=01|length=800|model=jc,1,7,low,800,jc,0.333,True,2
ils=low|rep=01|length=800|model=jc,1,7,low,800,jc,0.333,False,9
ils=low|rep=01|length=800|model=jc,1,7,low,800,jc,0.998,True,6
ils=low|rep=01|length=800|model=jc,1,7,low,800,jc,0.333,False,4
ils=low|rep=01|length=800|model=jc,1,7,low,800,jc,0.333,False,2
ils=low|rep=01|length=800|model=jc,1,7,low,800,jc,0.333,False,2
ils=low|rep=01|length=800|model=jc,1,7,low,800,jc,1.0,True,2
ils=low|rep=01|length=800|model=jc,1,7,low,800,jc,0.999,True,6
ils=low|rep=01|length=800|model=jc,1,7,low,800,jc,0.333,True,4
ils=low|rep=01|length=800|model=jc,1,7,low,800,jc,0.333,False,3
ils=low|rep=01|length=800|model=jc,1,7,low,800,jc,1.0,True,2
ils=low|rep=01|length=800|model=jc,1,7,low,800,jc,0.333,False,2
ils=low|rep=02|length=200|model=gtr_g4,2,1,low,200,gtr_g4,0.433,True,7
ils=low|rep=02|length=200|model=gtr_g4,2,1,low,200,gtr_g4,0.581,False,8
ils=low|rep=02|length=200|model=gtr_g4,2,1,low,200,gtr_g4,0.425,False,10
ils=low|rep=02|length=200|model=gtr_g4,2,1,low,200,gtr_g4,0.842,False,7
ils=low|rep=02|length=200|model=gtr_g4,2,1,low,200,gtr_g4,0.333,False,6
ils=low|rep=02|length=200|model=gtr_g4,2,1,low,200,gtr_g4,0.438,False,5
ils=low|rep=02|length=200|model=gtr_g4,2,1,low,200,gtr_g4,0.999,True,4
ils=low|rep=02|length=200|model=gtr_g4,2,1,low,200,gtr_g4,0.382,False,3
ils=low|rep=02|length=200|model=gtr_g4,2,1,low,200,gtr_g4,0.333,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,1,low,200,gtr_g4,0.333,False,3
ils=low|rep=02|length=200|model=gtr_g4,2,1,low,200,gtr_g4,0.997,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,1,low,200,gtr_g4,0.583,True,3
ils=low|rep=02|length=200|model=gtr_g4,2,1,low,200,gtr_g4,0.994,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,1,low,200,gtr_g4,0.629,True,6
ils=low|rep=02|length=200|model=gtr_g4,2,1,low,200,gtr_g4,0.333,False,5
ils=low|rep=02|length=200|model=gtr_g4,2,1,low,200,gtr_g4,0.968,True,4
ils=low|rep=02|length=200|model=gtr_g4,2,1,low,200,gtr_g4,0.851,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,1,low,200,gtr_g4,1.0,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,2,low,200,gtr_g4,0.333,False,4
ils=low|rep=02|length=200|model=gtr_g4,2,2,low,200,gtr_g4,0.891,True,5
ils=low|rep=02|length=200|model=gtr_g4,2,2,low,200,gtr_g4,0.606,False,3
ils=low|rep=02|length=200|model=gtr_g4,2,2,low,200,gtr_g4,1.0,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,2,low,200,gtr_g4,0.998,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,2,low,200,gtr_g4,0.713,False,9
ils=low|rep=02|length=200|model=gtr_g4,2,2,low,200,gtr_g4,0.967,False,3
ils=low|rep=02|length=200|model=gtr_g4,2,2,low,200,gtr_g4,0.611,False,2
ils=low|rep=02|length=200|model=gtr_g4,2,2,low,200,gtr_g4,1.0,True,9
ils=low|rep=02|length=200|model=gtr_g4,2,2,low,200,gtr_g4,0.333,False,8
ils=low|rep=02|length=200|model=gtr_g4,2,2,low,200,gtr_g4,0.608,False,7
ils=low|rep=02|length=200|model=gtr_g4,2,2,low,200,gtr_g4,0.437,False,6
ils=low|rep=02|length=200|model=gtr_g4,2,2,low,200,gtr_g4,1.0,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,2,low,200,gtr_g4,1.0,True,4
ils=low|rep=02|length=200|model=gtr_g4,2,2,low,200,gtr_g4,0.333,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,2,low,200,gtr_g4,0.333,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,2,low,200,gtr_g4,0.999,True,3
ils=low|rep=02|length=200|model=gtr_g4,2,2,low,200,gtr_g4,0.995,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,3,low,200,gtr_g4,0.363,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,3,low,200,gtr_g4,0.595,False,3
ils=low|rep=02|length=200|model=gtr_g4,2,3,low,200,gtr_g4,1.0,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,3,low,200,gtr_g4,0.801,False,5
ils=low|rep=02|length=200|model=gtr_g4,2,3,low,200,gtr_g4,0.829,False,2
ils=low|rep=02|length=200|model=gtr_g4,2,3,low,200,gtr_g4,0.336,True,7
ils=low|rep=02|length=200|model=gtr_g4,2,3,low,200,gtr_g4,0.834,False,8
ils=low|rep=02|length=200|model=gtr_g4,2,3,low,200,gtr_g4,0.341,False,4
ils=low|rep=02|length=200|model=gtr_g4,2,3,low,200,gtr_g4,0.999,True,3
ils=low|rep=02|length=200|model=gtr_g4,2,3,low,200,gtr_g4,0.818,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,3,low,200,gtr_g4,0.977,True,9
ils=low|rep=02|length=200|model=gtr_g4,2,3,low,200,gtr_g4,0.666,False,8
ils=low|rep=02|length=200|model=gtr_g4,2,3,low,200,gtr_g4,0.937,True,6
ils=low|rep=02|length=200|model=gtr_g4,2,3,low,200,gtr_g4,0.823,False,2
ils=low|rep=02|length=200|model=gtr_g4,2,3,low,200,gtr_g4,0.994,True,4
ils=low|rep=02|length=200|model=gtr_g4,2,3,low,200,gtr_g4,0.333,False,3
ils=low|rep=02|length=200|model=gtr_g4,2,3,low,200,gtr_g4,0.901,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,3,low,200,gtr_g4,0.36,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,4,low,200,gtr_g4,0.686,False,3
ils=low|rep=02|length=200|model=gtr_g4,2,4,low,200,gtr_g4,0.999,True,9
ils=low|rep=02|length=200|model=gtr_g4,2,4,low,200,gtr_g4,0.822,True,9
ils=low|rep=02|length=200|model=gtr_g4,2,4,low,200,gtr_g4,0.333,True,8
ils=low|rep=02|length=200|model=gtr_g4,2,4,low,200,gtr_g4,0.354,False,5
ils=low|rep=02|length=200|model=gtr_g4,2,4,low,200,gtr_g4,0.999,True,4
ils=low|rep=02|length=200|model=gtr_g4,2,4,low,200,gtr_g4,0.987,True,3
ils=low|rep=02|length=200|model=gtr_g4,2,4,low,200,gtr_g4,0.503,False,2
ils=low|rep=02|length=200|model=gtr_g4,2,4,low,200,gtr_g4,0.548,True,3
ils=low|rep=02|length=200|model=gtr_g4,2,4,low,200,gtr_g4,1.0,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,4,low,200,gtr_g4,0.576,True,3
ils=low|rep=02|length=200|model=gtr_g4,2,4,low,200,gtr_g4,0.998,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,4,low,200,gtr_g4,0.401,True,6
ils=low|rep=02|length=200|model=gtr_g4,2,4,low,200,gtr_g4,0.55,False,2
ils=low|rep=02|length=200|model=gtr_g4,2,4,low,200,gtr_g4,0.996,True,4
ils=low|rep=02|length=200|model=gtr_g4,2,4,low,200,gtr_g4,0.999,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,4,low,200,gtr_g4,1.0,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,4,low,200,gtr_g4,0.461,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,5,low,200,gtr_g4,0.497,False,2
ils=low|rep=02|length=200|model=gtr_g4,2,5,low,200,gtr_g4,0.488,False,3
ils=low|rep=02|length=200|model=gtr_g4,2,5,low,200,gtr_g4,0.365,False,6
ils=low|rep=02|length=200|model=gtr_g4,2,5,low,200,gtr_g4,0.992,True,4
ils=low|rep=02|length=200|model=gtr_g4,2,5,low,200,gtr_g4,0.813,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,5,low,200,gtr_g4,1.0,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,5,low,200,gtr_g4,0.71,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,5,low,200,gtr_g4,1.0,True,9
ils=low|rep=02|length=200|model=gtr_g4,2,5,low,200,gtr_g4,0.998,True,3
ils=low|rep=02|length=200|model=gtr_g4,2,5,low,200,gtr_g4,0.416,False,2
ils=low|rep=02|length=200|model=gtr_g4,2,5,low,200,gtr_g4,0.607,True,9
ils=low|rep=02|length=200|model=gtr_g4,2,5,low,200,gtr_g4,0.676,True,8
ils=low|rep=02|length=200|model=gtr_g4,2,5,low,200,gtr_g4,0.333,True,4
ils=low|rep=02|length=200|model=gtr_g4,2,5,low,200,gtr_g4,0.999,True,3
ils=low|rep=02|length=200|model=gtr_g4,2,5,low,200,gtr_g4,0.468,False,2
ils=low|rep=02|length=200|model=gtr_g4,2,5,low,200,gtr_g4,0.746,True,4
ils=low|rep=02|length=200|model=gtr_g4,2,5,low,200,gtr_g4,1.0,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,5,low,200,gtr_g4,0.499,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,6,low,200,gtr_g4,0.351,False,5
ils=low|rep=02|length=200|model=gtr_g4,2,6,low,200,gtr_g4,0.486,False,3
ils=low|rep=02|length=200|model=gtr_g4,2,6,low,200,gtr_g4,0.844,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,6,low,200,gtr_g4,0.979,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,6,low,200,gtr_g4,0.333,False,6
ils=low|rep=02|length=200|model=gtr_g4,2,6,low,200,gtr_g4,0.74,False,3
ils=low|rep=02|length=200|model=gtr_g4,2,6,low,200,gtr_g4,1.0,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,6,low,200,gtr_g4,0.67,True,9
ils=low|rep=02|length=200|model=gtr_g4,2,6,low,200,gtr_g4,0.999,True,9
ils=low|rep=02|length=200|model=gtr_g4,2,6,low,200,gtr_g4,0.333,False,7
ils=low|rep=02|length=200|model=gtr_g4,2,6,low,200,gtr_g4,0.992,True,5
ils=low|rep=02|length=200|model=gtr_g4,2,6,low,200,gtr_g4,0.914,True,4
ils=low|rep=02|length=200|model=gtr_g4,2,6,low,200,gtr_g4,0.637,False,3
ils=low|rep=02|length=200|model=gtr_g4,2,6,low,200,gtr_g4,0.997,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,6,low,200,gtr_g4,0.998,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,6,low,200,gtr_g4,0.689,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,6,low,200,gtr_g4,0.998,True,3
ils=low|rep=02|length=200|model=gtr_g4,2,6,low,200,gtr_g4,0.535,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,7,low,200,gtr_g4,1.0,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,7,low,200,gtr_g4,0.993,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,7,low,200,gtr_g4,0.579,True,4
ils=low|rep=02|length=200|model=gtr_g4,2,7,low,200,gtr_g4,0.333,False,5
ils=low|rep=02|length=200|model=gtr_g4,2,7,low,200,gtr_g4,0.673,False,2
ils=low|rep=02|length=200|model=gtr_g4,2,7,low,200,gtr_g4,0.997,False,3
ils=low|rep=02|length=200|model=gtr_g4,2,7,low,200,gtr_g4,0.347,False,2
ils=low|rep=02|length=200|model=gtr_g4,2,7,low,200,gtr_g4,0.977,True,9
ils=low|rep=02|length=200|model=gtr_g4,2,7,low,200,gtr_g4,0.427,False,10
ils=low|rep=02|length=200|model=gtr_g4,2,7,low,200,gtr_g4,0.704,True,3
ils=low|rep=02|length=200|model=gtr_g4,2,7,low,200,gtr_g4,1.0,True,2
ils=low|rep=02|length=200|model=gtr_g4,2,7,low,200,gtr_g4,0.994,True,8
ils=low|rep=02|length=200|model=gtr_g4,2,7,low,200,gtr_g4,0.333,False,7
ils=low|rep=02|length=200|model=gtr_g4,2,7,low,200,gtr_g4,0.972,False,6
ils=low|rep=02|length=200|model=gtr_g4,2,7,low,200,gtr_g4,0.333,False,4
ils=low|rep=02|length=200|model=gtr_g4,2,7,low,200,gtr_g4,1.0,False,3
ils=low|rep=02|length=200|model=gtr_g4,2,7,low,200,gtr_g4,0.507,False,2
ils=low|rep=02|length=200|model=gtr_g4,2,7,low,200,gtr_g4,0.975,False,2
