condition,replicate,locus,ils,sequence_length,analysis_model,support,correct,split_size
ils=high|rep=01|length=1600|model=gtr_g4,1,2,high,1600,gtr_g4,0.333,False,2
ils=high|rep=01|length=1600|model=gtr_g4,1,2,high,1600,gtr_g4,1.0,True,9
ils=high|rep=01|length=1600|model=gtr_g4,1,2,high,1600,gtr_g4,0.333,False,8
ils=high|rep=01|length=1600|model=gtr_g4,1,2,high,1600,gtr_g4,0.333,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,2,high,1600,gtr_g4,0.333,False,6
ils=high|rep=01|length=1600|model=gtr_g4,1,2,high,1600,gtr_g4,0.981,True,5
ils=high|rep=01|length=1600|model=gtr_g4,1,2,high,1600,gtr_g4,0.333,False,3
ils=high|rep=01|length=1600|model=gtr_g4,1,2,high,1600,gtr_g4,1.0,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,2,high,1600,gtr_g4,0.333,False,2
ils=high|rep=01|length=1600|model=gtr_g4,1,3,high,1600,gtr_g4,1.0,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,3,high,1600,gtr_g4,0.333,False,9
ils=high|rep=01|length=1600|model=gtr_g4,1,3,high,1600,gtr_g4,1.0,True,10
ils=high|rep=01|length=1600|model=gtr_g4,1,3,high,1600,gtr_g4,0.928,True,10
ils=high|rep=01|length=1600|model=gtr_g4,1,3,high,1600,gtr_g4,0.333,False,9
ils=high|rep=01|length=1600|model=gtr_g4,1,3,high,1600,gtr_g4,0.333,False,6
ils=high|rep=01|length=1600|model=gtr_g4,1,3,high,1600,gtr_g4,1.0,True,3
ils=high|rep=01|length=1600|model=gtr_g4,1,3,high,1600,gtr_g4,0.802,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,3,high,1600,gtr_g4,1.0,True,3
ils=high|rep=01|length=1600|model=gtr_g4,1,3,high,1600,gtr_g4,0.96,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,3,high,1600,gtr_g4,0.909,True,3
ils=high|rep=01|length=1600|model=gtr_g4,1,3,high,1600,gtr_g4,1.0,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,3,high,1600,gtr_g4,0.333,False,7
ils=high|rep=01|length=1600|model=gtr_g4,1,3,high,1600,gtr_g4,1.0,True,4
ils=high|rep=01|length=1600|model=gtr_g4,1,3,high,1600,gtr_g4,0.333,False,3
ils=high|rep=01|length=1600|model=gtr_g4,1,3,high,1600,gtr_g4,0.333,False,2
ils=high|rep=01|length=1600|model=gtr_g4,1,3,high,1600,gtr_g4,1.0,True,3
ils=high|rep=01|length=1600|model=gtr_g4,1,3,high,1600,gtr_g4,0.914,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,4,high,1600,gtr_g4,0.333,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,4,high,1600,gtr_g4,0.998,True,6
ils=high|rep=01|length=1600|model=gtr_g4,1,4,high,1600,gtr_g4,0.333,False,4
ils=high|rep=01|length=1600|model=gtr_g4,1,4,high,1600,gtr_g4,1.0,True,3
ils=high|rep=01|length=1600|model=gtr_g4,1,4,high,1600,gtr_g4,0.333,False,2
ils=high|rep=01|length=1600|model=gtr_g4,1,4,high,1600,gtr_g4,0.333,False,2
ils=high|rep=01|length=1600|model=gtr_g4,1,4,high,1600,gtr_g4,1.0,True,8
ils=high|rep=01|length=1600|model=gtr_g4,1,4,high,1600,gtr_g4,0.333,False,9
ils=high|rep=01|length=1600|model=gtr_g4,1,4,high,1600,gtr_g4,0.333,False,3
ils=high|rep=01|length=1600|model=gtr_g4,1,4,high,1600,gtr_g4,1.0,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,4,high,1600,gtr_g4,0.333,False,9
ils=high|rep=01|length=1600|model=gtr_g4,1,4,high,1600,gtr_g4,0.991,True,7
ils=high|rep=01|length=1600|model=gtr_g4,1,4,high,1600,gtr_g4,1.0,True,3
ils=high|rep=01|length=1600|model=gtr_g4,1,4,high,1600,gtr_g4,0.333,False,2
ils=high|rep=01|length=1600|model=gtr_g4,1,4,high,1600,gtr_g4,0.333,False,4
ils=high|rep=01|length=1600|model=gtr_g4,1,4,high,1600,gtr_g4,1.0,True,3
ils=high|rep=01|length=1600|model=gtr_g4,1,4,high,1600,gtr_g4,0.333,False,2
ils=high|rep=01|length=1600|model=gtr_g4,1,4,high,1600,gtr_g4,1.0,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,5,high,1600,gtr_g4,0.333,False,2
ils=high|rep=01|length=1600|model=gtr_g4,1,5,high,1600,gtr_g4,1.0,True,3
ils=high|rep=01|length=1600|model=gtr_g4,1,5,high,1600,gtr_g4,0.931,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,5,high,1600,gtr_g4,1.0,True,5
ils=high|rep=01|length=1600|model=gtr_g4,1,5,high,1600,gtr_g4,0.959,True,10
ils=high|rep=01|length=1600|model=gtr_g4,1,5,high,1600,gtr_g4,1.0,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,5,high,1600,gtr_g4,0.97,True,8
ils=high|rep=01|length=1600|model=gtr_g4,1,5,high,1600,gtr_g4,0.333,False,7
ils=high|rep=01|length=1600|model=gtr_g4,1,5,high,1600,gtr_g4,0.333,True,3
ils=high|rep=01|length=1600|model=gtr_g4,1,5,high,1600,gtr_g4,0.965,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,5,high,1600,gtr_g4,0.988,True,4
ils=high|rep=01|length=1600|model=gtr_g4,1,5,high,1600,gtr_g4,0.333,False,3
ils=high|rep=01|length=1600|model=gtr_g4,1,5,high,1600,gtr_g4,1.0,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,5,high,1600,gtr_g4,0.989,False,6
ils=high|rep=01|length=1600|model=gtr_g4,1,5,high,1600,gtr_g4,0.333,False,2
ils=high|rep=01|length=1600|model=gtr_g4,1,5,high,1600,gtr_g4,0.333,True,4
ils=high|rep=01|length=1600|model=gtr_g4,1,5,high,1600,gtr_g4,1.0,True,3
ils=high|rep=01|length=1600|model=gtr_g4,1,5,high,1600,gtr_g4,0.333,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,6,high,1600,gtr_g4,0.987,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,6,high,1600,gtr_g4,0.991,True,3
ils=high|rep=01|length=1600|model=gtr_g4,1,6,high,1600,gtr_g4,0.333,False,2
ils=high|rep=01|length=1600|model=gtr_g4,1,6,high,1600,gtr_g4,0.951,True,5
ils=high|rep=01|length=1600|model=gtr_g4,1,6,high,1600,gtr_g4,0.978,True,6
ils=high|rep=01|length=1600|model=gtr_g4,1,6,high,1600,gtr_g4,0.333,True,7
ils=high|rep=01|length=1600|model=gtr_g4,1,6,high,1600,gtr_g4,0.333,False,10
ils=high|rep=01|length=1600|model=gtr_g4,1,6,high,1600,gtr_g4,0.941,False,5
ils=high|rep=01|length=1600|model=gtr_g4,1,6,high,1600,gtr_g4,0.925,True,4
ils=high|rep=01|length=1600|model=gtr_g4,1,6,high,1600,gtr_g4,0.333,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,6,high,1600,gtr_g4,0.966,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,6,high,1600,gtr_g4,0.338,False,6
ils=high|rep=01|length=1600|model=gtr_g4,1,6,high,1600,gtr_g4,1.0,True,3
ils=high|rep=01|length=1600|model=gtr_g4,1,6,high,1600,gtr_g4,1.0,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,6,high,1600,gtr_g4,0.95,True,3
ils=high|rep=01|length=1600|model=gtr_g4,1,6,high,1600,gtr_g4,0.869,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,6,high,1600,gtr_g4,0.333,True,3
ils=high|rep=01|length=1600|model=gtr_g4,1,6,high,1600,gtr_g4,0.918,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,7,high,1600,gtr_g4,1.0,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,7,high,1600,gtr_g4,0.988,True,3
ils=high|rep=01|length=1600|model=gtr_g4,1,7,high,1600,gtr_g4,0.953,False,6
ils=high|rep=01|length=1600|model=gtr_g4,1,7,high,1600,gtr_g4,1.0,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,7,high,1600,gtr_g4,0.333,False,8
ils=high|rep=01|length=1600|model=gtr_g4,1,7,high,1600,gtr_g4,0.333,False,3
ils=high|rep=01|length=1600|model=gtr_g4,1,7,high,1600,gtr_g4,0.999,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,7,high,1600,gtr_g4,0.333,False,10
ils=high|rep=01|length=1600|model=gtr_g4,1,7,high,1600,gtr_g4,0.333,False,4
ils=high|rep=01|length=1600|model=gtr_g4,1,7,high,1600,gtr_g4,1.0,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,7,high,1600,gtr_g4,1.0,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,7,high,1600,gtr_g4,1.0,True,6
ils=high|rep=01|length=1600|model=gtr_g4,1,7,high,1600,gtr_g4,0.333,False,4
ils=high|rep=01|length=1600|model=gtr_g4,1,7,high,1600,gtr_g4,0.333,False,2
ils=high|rep=01|length=1600|model=gtr_g4,1,7,high,1600,gtr_g4,0.982,False,2
ils=high|rep=01|length=1600|model=gtr_g4,1,7,high,1600,gtr_g4,0.982,True,2
ils=high|rep=01|length=1600|model=gtr_g4,1,7,high,1600,gtr_g4,0.999,True,3
ils=high|rep=01|length=1600|model=gtr_g4,1,7,high,1600,gtr_g4,1.0,True,2
ils=high|rep=01|length=1600|model=gtr,1,1,high,1600,gtr,0.333,False,2
ils=high|rep=01|length=1600|model=gtr,1,1,high,1600,gtr,0.333,False,3
ils=high|rep=01|length=1600|model=gtr,1,1,high,1600,gtr,1.0,True,2
ils=high|rep=01|length=1600|model=gtr,1,1,high,1600,gtr,0.333,False,5
ils=high|rep=01|length=1600|model=gtr,1,1,high,1600,gtr,1.0,True,2
ils=high|rep=01|length=1600|model=gtr,1,1,high,1600,gtr,0.997,True,7
ils=high|rep=01|length=1600|model=gtr,1,1,high,1600,gtr,0.333,False,8
ils=high|rep=01|length=1600|model=gtr,1,1,high,1600,gtr,0.333,False,8
ils=high|rep=01|length=1600|model=gtr,1,1,high,1600,gtr,0.333,False,3
ils=high|rep=01|length=1600|model=gtr,1,1,high,1600,gtr,0.978,True,2
ils=high|rep=01|length=1600|model=gtr,1,1,high,1600,gtr,0.333,False,5
ils=high|rep=01|length=1600|model=gtr,1,1,high,1600,gtr,0.999,True,4
ils=high|rep=01|length=1600|model=gtr,1,1,high,1600,gtr,0.333,True,2
ils=high|rep=01|length=1600|model=gtr,1,1,high,1600,gtr,0.996,True,2
ils=high|rep=01|length=1600|model=gtr,1,1,high,1600,gtr,0.333,False,5
ils=high|rep=01|length=1600|model=gtr,1,1,high,1600,gtr,0.998,True,3
ils=high|rep=01|length=1600|model=gtr,1,1,high,1600,gtr,0.333,True,2
ils=high|rep=01|length=1600|model=gtr,1,1,high,1600,gtr,0.965,True,2
ils=high|rep=01|length=1600|model=gtr,1,2,high,1600,gtr,0.885,False,2
ils=high|rep=01|length=1600|model=gtr,1,2,high,1600,gtr,1.0,True,10
ils=high|rep=01|length=1600|model=gtr,1,2,high,1600,gtr,0.982,True,6
ils=high|rep=01|length=1600|model=gtr,1,2,high,1600,gtr,1.0,True,5
ils=high|rep=01|length=1600|model=gtr,1,2,high,1600,gtr,0.38,False,4
ils=high|rep=01|length=1600|model=gtr,1,2,high,1600,gtr,0.333,False,2
ils=high|rep=01|length=1600|model=gtr,1,2,high,1600,gtr,0.998,True,2
ils=high|rep=01|length=1600|model=gtr,1,2,high,1600,gtr,1.0,True,4
ils=high|rep=01|length=1600|model=gtr,1,2,high,1600,gtr,1.0,True,3
ils=high|rep=01|length=1600|model=gtr,1,2,high,1600,gtr,0.333,False,2
ils=high|rep=01|length=1600|model=gtr,1,2,high,1600,gtr,1.0,True,9
ils=high|rep=01|length=1600|model=gtr,1,2,high,1600,gtr,0.333,False,8
ils=high|rep=01|length=1600|model=gtr,1,2,high,1600,gtr,0.333,True,2
ils=high|rep=01|length=1600|model=gtr,1,2,high,1600,gtr,0.333,False,6
ils=high|rep=01|length=1600|model=gtr,1,2,high,1600,gtr,1.0,True,5
ils=high|rep=01|length=1600|model=gtr,1,2,high,1600,gtr,0.333,False,2
ils=high|rep=01|length=1600|model=gtr,1,2,high,1600,gtr,0.333,True,3
ils=high|rep=01|length=1600|model=gtr,1,2,high,1600,gtr,1.0,True,2
ils=high|rep=01|length=1600|model=gtr,1,3,high,1600,gtr,1.0,True,2
ils=high|rep=01|length=1600|model=gtr,1,3,high,1600,gtr,0.333,False,9
ils=high|rep=01|length=1600|model=gtr,1,3,high,1600,gtr,1.0,True,10
ils=high|rep=01|length=1600|model=gtr,1,3,high,1600,gtr,0.979,True,10
ils=high|rep=01|length=1600|model=gtr,1,3,high,1600,gtr,0.333,False,9
ils=high|rep=01|length=1600|model=gtr,1,3,high,1600,gtr,0.333,False,6
ils=high|rep=01|length=1600|model=gtr,1,3,high,1600,gtr,1.0,True,3
ils=high|rep=01|length=1600|model=gtr,1,3,high,1600,gtr,0.938,True,2
ils=high|rep=01|length=1600|model=gtr,1,3,high,1600,gtr,1.0,True,3
ils=high|rep=01|length=1600|model=gtr,1,3,high,1600,gtr,0.989,True,2
ils=high|rep=01|length=1600|model=gtr,1,3,high,1600,gtr,0.972,True,3
ils=high|rep=01|length=1600|model=gtr,1,3,high,1600,gtr,1.0,True,2
ils=high|rep=01|length=1600|model=gtr,1,3,high,1600,gtr,0.333,False,7
ils=high|rep=01|length=1600|model=gtr,1,3,high,1600,gtr,1.0,True,4
ils=high|rep=01|length=1600|model=gtr,1,3,high,1600,gtr,0.333,False,3
ils=high|rep=01|length=1600|model=gtr,1,3,high,1600,gtr,0.333,False,2
ils=high|rep=01|length=1600|model=gtr,1,3,high,1600,gtr,1.0,True,3
ils=high|rep=01|length=1600|model=gtr,1,3,high,1600,gtr,0.975,True,2
ils=high|rep=01|length=1600|model=gtr,1,4,high,1600,gtr,0.333,True,2
ils=high|rep=01|length=1600|model=gtr,1,4,high,1600,gtr,0.999,True,6
ils=high|rep=01|length=1600|model=gtr,1,4,high,1600,gtr,0.333,False,2
ils=high|rep=01|length=1600|model=gtr,1,4,high,1600,gtr,0.333,False,4
ils=high|rep=01|length=1600|model=gtr,1,4,high,1600,gtr,1.0,True,3
ils=high|rep=01|length=1600|model=gtr,1,4,high,1600,gtr,0.333,False,2
ils=high|rep=01|length=1600|model=gtr,1,4,high,1600,gtr,1.0,True,8
ils=high|rep=01|length=1600|model=gtr,1,4,high,1600,gtr,0.333,False,9
ils=high|rep=01|length=1600|model=gtr,1,4,high,1600,gtr,0.333,False,3
ils=high|rep=01|length=1600|model=gtr,1,4,high,1600,gtr,1.0,True,2
ils=high|rep=01|length=1600|model=gtr,1,4,high,1600,gtr,0.333,False,9
ils=high|rep=01|length=1600|model=gtr,1,4,high,1600,gtr,0.997,True,7
ils=high|rep=01|length=1600|model=gtr,1,4,high,1600,gtr,1.0,True,3
ils=high|rep=01|length=1600|model=gtr,1,4,high,1600,gtr,0.333,False,2
ils=high|rep=01|length=1600|model=gtr,1,4,high,1600,gtr,0.333,False,4
ils=high|rep=01|length=1600|model=gtr,1,4,high,1600,gtr,1.0,True,3
ils=high|rep=01|length=1600|model=gtr,1,4,high,1600,gtr,0.333,False,2
ils=high|rep=01|length=1600|model=gtr,1,4,high,1600,gtr,1.0,True,2
ils=high|rep=01|length=1600|model=gtr,1,5,high,1600,gtr,0.333,False,2
ils=high|rep=01|length=1600|model=gtr,1,5,high,1600,gtr,1.0,True,3
ils=high|rep=01|length=1600|model=gtr,1,5,high,1600,gtr,0.977,True,2
ils=high|rep=01|length=1600|model=gtr,1,5,high,1600,gtr,1.0,True,5
ils=high|rep=01|length=1600|model=gtr,1,5,high,1600,gtr,0.986,True,10
ils=high|rep=01|length=1600|model=gtr,1,5,high,1600,gtr,1.0,True,2
ils=high|rep=01|length=1600|model=gtr,1,5,high,1600,gtr,0.991,True,8
ils=high|rep=01|length=1600|model=gtr,1,5,high,1600,gtr,0.333,False,6
ils=high|rep=01|length=1600|model=gtr,1,5,high,1600,gtr,0.333,False,2
ils=high|rep=01|length=1600|model=gtr,1,5,high,1600,gtr,0.996,True,4
ils=high|rep=01|length=1600|model=gtr,1,5,high,1600,gtr,0.333,False,3
ils=high|rep=01|length=1600|model=gtr,1,5,high,1600,gtr,1.0,True,2
ils=high|rep=01|length=1600|model=gtr,1,5,high,1600,gtr,0.989,True,2
ils=high|rep=01|length=1600|model=gtr,1,5,high,1600,gtr,0.996,False,6
ils=high|rep=01|length=1600|model=gtr,1,5,high,1600,gtr,0.333,False,2
ils=high|rep=01|length=1600|model=gtr,1,5,high,1600,gtr,0.333,True,4
ils=high|rep=01|length=1600|model=gtr,1,5,high,1600,gtr,1.0,True,3
ils=high|rep=01|length=1600|model=gtr,1,5,high,1600,gtr,0.333,True,2
ils=high|rep=01|length=1600|model=gtr,1,6,high,1600,gtr,0.996,True,2
ils=high|rep=01|length=1600|model=gtr,1,6,high,1600,gtr,0.998,True,3
ils=high|rep=01|length=1600|model=gtr,1,6,high,1600,gtr,0.333,False,2
ils=high|rep=01|length=1600|model=gtr,1,6,high,1600,gtr,0.987,True,5
ils=high|rep=01|length=1600|model=gtr,1,6,high,1600,gtr,0.994,True,6
ils=high|rep=01|length=1600|model=gtr,1,6,high,1600,gtr,0.333,True,7
ils=high|rep=01|length=1600|model=gtr,1,6,high,1600,gtr,0.333,False,10
ils=high|rep=01|length=1600|model=gtr,1,6,high,1600,gtr,0.984,False,5
ils=high|rep=01|length=1600|model=gtr,1,6,high,1600,gtr,0.981,True,4
ils=high|rep=01|length=1600|model=gtr,1,6,high,1600,gtr,0.333,True,2
ils=high|rep=01|length=1600|model=gtr,1,6,high,1600,gtr,0.991,True,2
ils=high|rep=01|length=1600|model=gtr,1,6,high,1600,gtr,0.339,False,6
ils=high|rep=01|length=1600|model=gtr,1,6,high,1600,gtr,1.0,True,3
ils=high|rep=01|length=1600|model=gtr,1,6,high,1600,gtr,1.0,True,2
ils=high|rep=01|length=1600|model=gtr,1,6,high,1600,gtr,0.986,True,3
ils=high|rep=01|length=1600|model=gtr,1,6,high,1600,gtr,0.962,True,2
ils=high|rep=01|length=1600|model=gtr,1,6,high,1600,gtr,0.333,True,3
ils=high|rep=01|length=1600|model=gtr,1,6,high,1600,gtr,0.977,True,2
ils=high|rep=01|length=1600|model=gtr,1,7,high,1600,gtr,1.0,True,2
ils=high|rep=01|length=1600|model=gtr,1,7,high,1600,gtr,0.999,True,3
ils=high|rep=01|length=1600|model=gtr,1,7,high,1600,gtr,0.985,False,6
ils=high|rep=01|length=1600|model=gtr,1,7,high,1600,gtr,0.333,False,10
ils=high|rep=01|length=1600|model=gtr,1,7,high,1600,gtr,0.333,False,3
ils=high|rep=01|length=1600|model=gtr,1,7,high,1600,gtr,1.0,True,2
ils=high|rep=01|length=1600|model=gtr,1,7,high,1600,gtr,0.333,False,8
ils=high|rep=01|length=1600|model=gtr,1,7,high,1600,gtr,1.0,True,2
ils=high|rep=01|length=1600|model=gtr,1,7,high,1600,gtr,1.0,True,6
ils=high|rep=01|length=1600|model=gtr,1,7,high,1600,gtr,0.333,False,4
ils=high|rep=01|length=1600|model=gtr,1,7,high,1600,gtr,0.333,False,2
ils=high|rep=01|length=1600|model=gtr,1,7,high,1600,gtr,0.995,False,2
ils=high|rep=01|length=1600|model=gtr,1,7,high,1600,gtr,0.994,True,2
ils=high|rep=01|length=1600|model=gtr,1,7,high,1600,gtr,0.333,False,4
ils=high|rep=01|length=1600|model=gtr,1,7,high,1600,gtr,1.0,True,2
ils=high|rep=01|length=1600|model=gtr,1,7,high,1600,gtr,1.0,True,2
ils=high|rep=01|length=1600|model=gtr,1,7,high,1600,gtr,1.0,True,3
ils=high|rep=01|length=1600|model=gtr,1,7,high,1600,gtr,1.0,True,2
ils=high|rep=01|length=1600|model=hky_g4,1,1,high,1600,hky_g4,0.333,False,3
ils=high|rep=01|length=1600|model=hky_g4,1,1,high,1600,hky_g4,0.333,False,5
ils=high|rep=01|length=1600|model=hky_g4,1,1,high,1600,hky_g4,1.0,True,2
ils=high|rep=01|length=1600|model=hky_g4,1,1,high,1600,hky_g4,0.995,True,7
ils=high|rep=01|length=1600|model=hky_g4,1,1,high,1600,hky_g4,0.333,False,8
ils=high|rep=01|length=1600|model=hky_g4,1,1,high,1600,hky_g4,0.333,False,10
ils=high|rep=01|length=1600|model=hky_g4,1,1,high,1600,hky_g4,0.333,False,4
ils=high|rep=01|length=1600|model=hky_g4,1,1,high,1600,hky_g4,0.994,True,3
ils=high|rep=01|length=1600|model=hky_g4,1,1,high,1600,hky_g4,0.333,True,2
ils=high|rep=01|length=1600|model=hky_g4,1,1,high,1600,hky_g4,0.333,True,6
ils=high|rep=01|length=1600|model=hky_g4,1,1,high,1600,hky_g4,0.999,True,4
ils=high|rep=01|length=1600|model=hky_g4,1,1,high,1600,hky_g4,0.333,True,2
ils=high|rep=01|length=1600|model=hky_g4,1,1,high,1600,hky_g4,0.988,True,2
ils=high|rep=01|length=1600|model=hky_g4,1,1,high,1600,hky_g4,0.943,True,2
ils=high|rep=01|length=1600|model=hky_g4,1,1,high,1600,hky_g4,0.333,False,3
ils=high|rep=01|length=1600|model=hky_g4,1,1,high,1600,hky_g4,0.907,True,2
ils=high|rep=01|length=1600|model=hky_g4,1,1,high,1600,hky_g4,0.333,True,2
ils=high|rep=01|length=1600|model=hky_g4,1,1,high,1600,hky_g4,1.0,True,2
ils=high|rep=01|length=1600|model=hky_g4,1,2,high,1600,hky_g4,0.765,False,2
ils=high|rep=01|length=1600|model=hky_g4,1,2,high,1600,hky_g4,1.0,True,10
ils=high|rep=01|length=1600|model=hky_g4,1,2,high,1600,hky_g4,0.946,True,6
ils=high|rep=01|length=1600|model=hky_g4,1,2,high,1600,hky_g4,1.0,True,5
ils=high|rep=01|length=1600|model=hky_g4,1,2,high,1600,hky_g4,0.389,False,4
ils=high|rep=01|length=1600|model=hky_g4,1,2,high,1600,hky_g4,0.333,False,2
ils=high|rep=01|length=1600|model=hky_g4,1,2,high,1600,hky_g4,0.99,True,2
ils=high|rep=01|length=1600|model=hky_g4,1,2,high,1600,hky_g4,1.0,True,4
ils=high|rep=01|length=1600|model=hky_g4,1,2,high,1600,hky_g4,0.999,True,3
ils=high|rep=01|length=1600|model=hky_g4,1,2,high,1600,hky_g4,0.333,False,2
ils=high|rep=01|length=1600|model=hky_g4,1,2,high,1600,hky_g4,1.0,True,9
ils=high|rep=01|length=1600|model=hky_g4,1,2,high,1600,hky_g4,0.333,False,8
ils=high|rep=01|length=1600|model=hky_g4,1,2,high,1600,hky_g4,0.333,True,2
ils=high|rep=01|length=1600|model=hky_g4,1,2,high,1600,hky_g4,0.333,False,6
ils=high|rep=01|length=1600|model=hky_g4,1,2,high,1600,hky_g4,0.985,True,5
ils=high|rep=01|length=1600|model=hky_g4,1,2,high,1600,hky_g4,0.333,False,2
ils=high|rep=01|length=1600|model=hky_g4,1,2,high,1600,hky_g4,0.333,True,3
ils=high|rep=01|length=1600|model=hky_g4,1,2,high,1600,hky_g4,1.0,True,2
ils=high|rep=01|length=1600|model=hky_g4,1,3,high,1600,hky_g4,1.0,True,2
ils=high|rep=01|length=1600|model=hky_g4,1,3,high,1600,hky_g4,0.333,False,9
ils=high|rep=01|length=1600|model=hky_g4,1,3,high,1600,hky_g4,1.0,True,10
ils=high|rep=01|length=1600|model=hky_g4,1,3,high,1600,hky_g4,0.931,True,10
ils=high|rep=01|length=1600|model=hky_g4,1,3,high,1600,hky_g4,0.333,False,9
ils=high|rep=01|length=1600|model=hky_g4,1,3,high,1600,hky_g4,0.333,False,6
ils=high|rep=01|length=1600|model=hky_g4,1,3,high,1600,hky_g4,1.0,True,3
ils=high|rep=01|length=1600|model=hky_g4,1,3,high,1600,hky_g4,0.796,True,2
ils=high|rep=01|length=1600|model=hky_g4,1,3,high,1600,hky_g4,1.0,True,3
ils=high|rep=01|length=1600|model=hky_g4,1,3,high,1600,hky_g4,0.958,True,2
ils=high|rep=01|length=1600|model=hky_g4,1,3,high,1600,hky_g4,0.913,True,3
ils=high|rep=01|length=1600|model=hky_g4,1,3,high,1600,hky_g4,1.0,True,2
ils=high|rep=01|length=1600|model=hky_g4,1,3,high,1600,hky_g4,0.333,False,7
ils=high|rep=01|length=1600|model=hky_g4,1,3,high,1600,hky_g4,1.0,True,4
ils=high|rep=01|length=1600|model=hky_g4,1,3,high,1600,hky_g4,0.333,False,3
ils=high|rep=01|length=1600|model=hky_g4,1,3,high,1600,hky_g4,0.333,False,2
ils=high|rep=01|length=1600|model=hky_g4,1,3,high,1600,hky_g4,1.0,True,3
ils=high|rep=01|length=1600|model=hky_g4,1,3,high,1600,hky_g4,0.911,True,2
ils=high|rep=01|length=1600|model=hky_g4,1,4,high,1600,hky_g4,0.333,False,7
ils=high|rep=01|length=1600|model=hky_g4,1,4,high,1600,hky_g4,0.995,True,6
ils=high|rep=01|length=1600|model=hky_g4,1,4,high,1600,hky_g4,0.333,False,2
ils=high|rep=01|length=1600|model=hky_g4,1,4,high,1600,hky_g4,0.333,False,4
ils=high|rep=01|length=1600|model=hky_g4,1,4,high,1600,hky_g4,1.0,True,3
ils=high|rep=01|length=1600|model=hky_g4,1,4,high,1600,hky_g4,0.333,False,2
ils=high|rep=01|length=1600|model=hky_g4,1,4,high,1600,hky_g4,1.0,True,8
ils=high|rep=01|length=1600|model=hky_g4,1,4,high,1600,hky_g4,0.333,False,9
ils=high|rep=01|length=1600|model=hky_g4,1,4,high,1600,hky_g4,0.333,False,3
ils=high|rep=01|length=1600|model=hky_g4,1,4,high,1600,hky_g4,1.0,True,2
ils=high|rep=01|length=1600|model=hky_g4,1,4,high,1600,hky_g4,0.333,False,9
ils=high|rep=01|length=1600|model=hky_g4,1,4,high,1600,hky_g4,0.983,True,7
ils=high|rep=01|length=1600|model=hky_g4,1,4,high,1600,hky_g4,0.333,True,6
ils=high|rep=01|length=1600|model=hky_g4,1,4,high,1600,hky_g4,1.0,True,3
ils=high|rep=01|length=1600|model=hky_g4,1,4,high,1600,hky_g4,0.333,False,2
ils=high|rep=01|length=1600|model=hky_g4,1,4,high,1600,hky_g4,1.0,True,3
ils=high|rep=01|length=1600|model=hky_g4,1,4,high,1600,hky_g4,0.333,False,2
ils=high|rep=01|length=1600|model=hky_g4,1,4,high,1600,hky_g4,1.0,True,2
ils=high|rep=01|length=1600|model=hky_g4,1,5,high,1600,hky_g4,0.333,False,2
ils=high|rep=01|length=1600|model=hky_g4,1,5,high,1600,hky_g4,1.0,True,3
ils=high|rep=01|length=1600|model=hky_g4,1,5,high,1600,hky_g4,0.923,True,2
ils=high|rep=01|length=1600|model=hky_g4,1,5,high,1600,hky_g4,1.0,True,5
ils=high|rep=01|length=1600|model=hky_g4,1,5,high,1600,hky_g4,0.961,True,10
ils=high|rep=01|length=1600|model=hky_g4,1,5,high,1600,hky_g4,1.0,True,2
ils=high|rep=01|length=1600|model=hky_g4,1,5,high,1600,hky_g4,0.983,True,8
ils=high|rep=01|length=1600|model=hky_g4,1,5,high,1600,hky_g4,0.333,False,2
ils=high|rep=01|length=1600|model=hky_g4,1,5,high,1600,hky_g4,0.333,False,6
ils=high|rep=01|length=1600|model=hky_g4,1,5,high,1600,hky_g4,0.98,True,2
ils=high|rep=01|length=1600|model=hky_g4,1,5,high,1600,hky_g4,0.987,True,4
ils=high|rep=01|length=1600|model=hky_g4,1,5,high,1600,hky_g4,0.333,False,3
ils=high|rep=01|length=1600|model=hky_g4,1,5,high,1600,hky_g4,1.0,True,2
